employee_id,fullname,nip,years_of_service_months,company_name,area_name,position_name,department_name,division_name,directorate_name,grade_name,education_name,major_name,is_high
EMP101684,Bella Utama Ramadhan,632379,98,PT Lumo Cosmetics Asia,Distribution,Brand Executive,Finance,Product Dev,Technology,IV,SMA,Design,1.0
EMP101685,Zahra Saputra,433954,71,PT Mandala Distribution Center,HQ,Finance Officer,Marketing,Talent Management,HR & Corp Affairs,V,S1,Design,0.0
EMP101686,Prasetyo Suharto,396418,56,PT Lumo Cosmetics Asia,Plant,Brand Executive,HR,Product Dev,Commercial,V,SMA,Design,1.0
EMP101687,Rizka Wijaya Gunawan,547515,68,PT VASKA Wellness,Distribution,Sales Supervisor,Marketing,Talent Management,HR & Corp Affairs,IV,S2,Statistics,0.0
EMP101688,Intan Santoso,376264,67,PT Mandala Distribution Center,Distribution,Brand Executive,Operations,Talent Management,Technology,V,S2,Engineering,0.0
EMP101689,Rendra Yudhistira Suharto,745487,79,PT Aurora Beauty Indonesia,HQ,Supply Planner,IT,Sales,HR & Corp Affairs,IV,S1,Economics,0.0
EMP101690,Utami Gunawan,742585,27,PT Mandala Distribution Center,HQ,HRBP,IT,Operations,Commercial,III,D3,Design,0.0
EMP101691,Nabila Siregar,707188,55,PT VASKA Wellness,Plant,Data Analyst,Marketing,Product Dev,Technology,V,S2,Engineering,0.0
EMP101692,Cahyo Aji Sinaga,647566,35,PT Aurora Beauty Indonesia,Plant,Sales Supervisor,Finance,Digital Marketing,Commercial,III,SMA,Statistics,0.0
EMP101693,Hadi Kurniawan,142680,59,PT Aurora Beauty Indonesia,Store,Brand Executive,Operations,Sales,Commercial,IV,SMA,Psychology,0.0
EMP101694,Intan Kusuma Wijaya,788180,41,PT Lumo Cosmetics Asia,Plant,Supply Planner,IT,Sales,Technology,IV,D3,Psychology,0.0
EMP101695,Rama Nabila Ridwan,860664,65,PT Lumo Cosmetics Asia,Plant,Finance Officer,HR,Sales,HR & Corp Affairs,IV,S2,Business,0.0
EMP101696,Budi Lestari,804911,43,PT Lumo Cosmetics Asia,HQ,Finance Officer,IT,Talent Management,Technology,IV,S1,Economics,0.0
EMP101697,Nadia Pamungkas,484105,52,PT Lumo Cosmetics Asia,Store,Data Analyst,Finance,Operations,Technology,V,S1,Statistics,0.0
EMP101698,Adit Yudhistira Pratama,586471,56,PT VASKA Wellness,Store,HRBP,Finance,Digital Marketing,Technology,IV,D3,Statistics,0.0
EMP101699,Zaki Baskara Rahmawati,732800,34,PT VASKA Wellness,Distribution,HRBP,Operations,Operations,Commercial,IV,S1,Engineering,0.0
EMP101700,Nabila Indrawan,139865,101,PT VASKA Wellness,HQ,Sales Supervisor,Operations,Operations,HR & Corp Affairs,V,SMA,Engineering,1.0
EMP101701,Mahendra Saputra Herlambang,906745,133,PT Lumo Cosmetics Asia,Distribution,Brand Executive,IT,Operations,Commercial,IV,S2,Statistics,
EMP101702,Fitri Mahardika Gunawan,344484,23,PT Lumo Cosmetics Asia,Plant,Brand Executive,Finance,Digital Marketing,Technology,V,S1,Psychology,0.0
EMP101703,Ayunda Hasibuan,546679,1,PT Lumo Cosmetics Asia,Distribution,HRBP,Operations,Digital Marketing,Technology,V,D3,Design,0.0
EMP101704,Novi Ramadhan,814933,17,PT Aurora Beauty Indonesia,Plant,HRBP,IT,Digital Marketing,Commercial,V,D3,Statistics,
EMP101705,Lestari Purnama,129606,64,PT Aurora Beauty Indonesia,Plant,HRBP,HR,Talent Management,HR & Corp Affairs,III,D3,Business,0.0
EMP101706,Lestari Utama Santoso,701908,56,PT Mandala Distribution Center,Store,Sales Supervisor,Marketing,Product Dev,Technology,IV,S1,Economics,0.0
EMP101707,Hana Maulida,926498,55,PT Lumo Cosmetics Asia,Store,Data Analyst,R&D,Product Dev,HR & Corp Affairs,V,S2,Psychology,0.0
EMP101708,Rani Anugrah Maulana,507472,6,PT Mandala Distribution Center,HQ,Sales Supervisor,Finance,Talent Management,Commercial,IV,D3,Engineering,0.0
EMP101709,Dinda Ginting,866038,25,PT Lumo Cosmetics Asia,HQ,Data Analyst,HR,Sales,HR & Corp Affairs,V,D3,Economics,0.0
EMP101710,Arif Anggara,860491,128,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,HR,Sales,Technology,III,SMA,Engineering,0.0
EMP101711,Lestari Saputra Gunawan,445834,51,PT Aurora Beauty Indonesia,Distribution,Finance Officer,R&D,Operations,HR & Corp Affairs,IV,SMA,Statistics,
EMP101712,Luthfi Nugroho,516552,42,PT VASKA Wellness,Plant,Data Analyst,Finance,Digital Marketing,Technology,III,S2,Business,1.0
EMP101713,Nabila Yudhistira Kusuma,171241,69,PT VASKA Wellness,Plant,HRBP,Operations,Operations,Commercial,III,SMA,Design,0.0
EMP101714,Bella Setiawan,577380,52,PT Aurora Beauty Indonesia,Store,Sales Supervisor,R&D,Talent Management,Technology,IV,S1,Business,0.0
EMP101715,Ayunda Rahmawati,182952,61,PT Mandala Distribution Center,Distribution,HRBP,Marketing,Sales,Commercial,IV,S2,Business,0.0
EMP101716,Kartika Handayani,223879,126,PT Aurora Beauty Indonesia,HQ,Brand Executive,Operations,Product Dev,Technology,III,S1,Economics,0.0
EMP101717,Fitri Zulfikar,971588,28,PT Mandala Distribution Center,HQ,Data Analyst,Finance,Operations,HR & Corp Affairs,IV,S2,Business,0.0
EMP101718,Intan Kurniawan,726281,28,PT Lumo Cosmetics Asia,Store,HRBP,IT,Digital Marketing,HR & Corp Affairs,IV,S1,Business,1.0
EMP101719,Hadi Yudhistira Yulianto,592707,61,PT Lumo Cosmetics Asia,Plant,HRBP,R&D,Digital Marketing,HR & Corp Affairs,IV,SMA,Design,0.0
EMP101720,Teguh Dharma Wijaya,407736,48,PT Lumo Cosmetics Asia,HQ,Data Analyst,Operations,Product Dev,HR & Corp Affairs,V,S2,Engineering,0.0
EMP101721,Julia Halim Suharto,206412,35,PT Aurora Beauty Indonesia,Distribution,Supply Planner,IT,Operations,Commercial,IV,D3,Statistics,0.0
EMP101722,Dian Indrawan,676282,46,PT VASKA Wellness,Distribution,Finance Officer,IT,Operations,Commercial,IV,SMA,Design,0.0
EMP101723,Satya Rohman,356520,39,PT VASKA Wellness,Plant,Brand Executive,R&D,Sales,Commercial,III,S1,Engineering,
EMP101724,Dwi Tri Subekti,178443,2,PT VASKA Wellness,Store,Data Analyst,Operations,Operations,Technology,V,D3,Business,0.0
EMP101725,Bayu Ganesha Ananda,664507,29,PT Aurora Beauty Indonesia,HQ,Finance Officer,IT,Digital Marketing,HR & Corp Affairs,IV,SMA,Business,0.0
EMP101726,Dimas Anggara,201608,80,PT Aurora Beauty Indonesia,Plant,HRBP,IT,Product Dev,Commercial,III,S1,Psychology,0.0
EMP101727,Rendra Kusuma Subekti,833861,26,PT Aurora Beauty Indonesia,Distribution,HRBP,Marketing,Sales,Technology,III,S1,Design,0.0
EMP101728,Hana Ganesha Pradana,189452,56,PT Aurora Beauty Indonesia,HQ,Brand Executive,Finance,Talent Management,Technology,III,D3,Psychology,
EMP101729,Oktavia Wijaya,156965,32,PT VASKA Wellness,Plant,Sales Supervisor,R&D,Sales,Technology,IV,SMA,Engineering,0.0
EMP101730,Indra Salsabila,817484,38,PT VASKA Wellness,Store,Supply Planner,IT,Operations,Commercial,IV,SMA,Business,
EMP101731,Fajar Rohman,634007,85,PT VASKA Wellness,Distribution,Finance Officer,HR,Talent Management,Commercial,V,SMA,Statistics,0.0
EMP101732,Oka Siregar,619282,47,PT Mandala Distribution Center,HQ,Sales Supervisor,Operations,Talent Management,HR & Corp Affairs,IV,S2,Engineering,0.0
EMP101733,Galih Yudhistira Situmorang,671861,23,PT Lumo Cosmetics Asia,Store,Finance Officer,Marketing,Digital Marketing,HR & Corp Affairs,IV,D3,Psychology,0.0
EMP101734,Utami Adi Setiawan,294478,62,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Finance,Talent Management,HR & Corp Affairs,IV,D3,Statistics,0.0
EMP101735,Citra Fadillah Saputra,697039,66,PT VASKA Wellness,HQ,Supply Planner,Marketing,Sales,HR & Corp Affairs,V,D3,Engineering,0.0
EMP101736,Novi Lestari Pamungkas,462905,73,PT Mandala Distribution Center,HQ,HRBP,R&D,Sales,Technology,IV,D3,Business,0.0
EMP101737,Oktavia Halim Lestari,321101,48,PT Lumo Cosmetics Asia,HQ,Brand Executive,HR,Sales,HR & Corp Affairs,IV,SMA,Design,0.0
EMP101738,Anisa Kusuma Hidayat,916519,61,PT Lumo Cosmetics Asia,Plant,Data Analyst,HR,Talent Management,HR & Corp Affairs,III,S2,Engineering,0.0
EMP101739,Wulan Rahmawati,300794,61,PT Aurora Beauty Indonesia,Store,Brand Executive,IT,Sales,Commercial,IV,S2,Business,0.0
EMP101740,Hadi Setiawan,853760,56,PT Lumo Cosmetics Asia,Store,Sales Supervisor,Finance,Product Dev,Commercial,IV,SMA,Statistics,
EMP101741,Satya Indrawan,764453,113,PT VASKA Wellness,HQ,HRBP,Operations,Talent Management,Technology,IV,S1,Engineering,0.0
EMP101742,Arif Ridwan,765830,43,PT Aurora Beauty Indonesia,Distribution,Data Analyst,R&D,Sales,HR & Corp Affairs,III,D3,Psychology,0.0
EMP101743,Iman Setiawan,539698,12,PT Lumo Cosmetics Asia,Plant,Data Analyst,Finance,Talent Management,Commercial,IV,S1,Economics,0.0
EMP101744,Putri Saputra Saputra,721837,48,PT Lumo Cosmetics Asia,Plant,Data Analyst,R&D,Operations,Commercial,III,S2,Business,0.0
EMP101745,Utami Pramudita Kurniawan,907564,66,PT Mandala Distribution Center,Store,Data Analyst,IT,Operations,Technology,IV,SMA,Economics,0.0
EMP101746,Rani Tri Kusuma,627672,44,PT VASKA Wellness,Distribution,Data Analyst,Finance,Talent Management,HR & Corp Affairs,IV,S1,Statistics,0.0
EMP101747,Bayu Erlangga Permadi,933348,39,PT Mandala Distribution Center,Distribution,Finance Officer,R&D,Digital Marketing,Technology,IV,D3,Psychology,0.0
EMP101748,Wulan Rohman,149449,58,PT Mandala Distribution Center,Distribution,Finance Officer,Finance,Talent Management,Commercial,III,SMA,Economics,0.0
EMP101749,Novi Adi Subekti,827493,22,PT Aurora Beauty Indonesia,Store,HRBP,IT,Talent Management,HR & Corp Affairs,III,D3,Design,0.0
EMP101750,Oktavia Ridwan,163771,86,PT Aurora Beauty Indonesia,Store,HRBP,Marketing,Digital Marketing,HR & Corp Affairs,IV,S2,Design,0.0
EMP101751,Ayu Salsabila,431926,43,PT Mandala Distribution Center,HQ,HRBP,R&D,Operations,HR & Corp Affairs,IV,S1,Business,0.0
EMP101752,Julia Dharma Situmorang,439990,72,PT VASKA Wellness,Store,Brand Executive,Finance,Sales,Commercial,V,SMA,Business,0.0
EMP101753,Adi Tamba,943954,116,PT Mandala Distribution Center,Distribution,Brand Executive,Marketing,Sales,HR & Corp Affairs,IV,D3,Engineering,0.0
EMP101754,Luthfi Mahendra,378778,39,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Operations,Digital Marketing,Technology,V,S2,Design,0.0
EMP101755,Rafa Utami,754502,10,PT Aurora Beauty Indonesia,Plant,Data Analyst,Operations,Operations,Technology,IV,D3,Psychology,0.0
EMP101756,Rendra Hasibuan,512859,48,PT Lumo Cosmetics Asia,HQ,Data Analyst,Operations,Product Dev,Commercial,III,S1,Engineering,
EMP101757,Rifqi Mahendra,500269,67,PT Aurora Beauty Indonesia,Plant,Finance Officer,R&D,Talent Management,Technology,V,SMA,Psychology,0.0
EMP101758,Indra Kusuma,145024,40,PT Aurora Beauty Indonesia,Plant,Data Analyst,Finance,Operations,HR & Corp Affairs,IV,SMA,Psychology,0.0
EMP101759,Gita Mahardika Permadi,389839,32,PT Lumo Cosmetics Asia,Distribution,Finance Officer,Operations,Sales,Technology,IV,S1,Business,0.0
EMP101760,Budi Putra,880327,40,PT Lumo Cosmetics Asia,HQ,HRBP,HR,Operations,Technology,III,S2,Engineering,0.0
EMP101761,Yoga Hidayat,695775,57,PT VASKA Wellness,Plant,Brand Executive,Operations,Product Dev,HR & Corp Affairs,III,S2,Business,
EMP101762,Fajar Saputra,507860,35,PT VASKA Wellness,Plant,Brand Executive,Finance,Product Dev,HR & Corp Affairs,IV,S2,Engineering,0.0
EMP101763,Dewi Tri Halim,178892,43,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Finance,Operations,Technology,V,D3,Business,0.0
EMP101764,Luthfi Jatmiko Firmansyah,838276,20,PT VASKA Wellness,Plant,Finance Officer,R&D,Product Dev,Commercial,III,S2,Economics,1.0
EMP101765,Utami Erlangga Herlambang,264710,56,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Digital Marketing,Commercial,V,S1,Economics,
EMP101766,Kartika Aji Pradana,465967,41,PT Mandala Distribution Center,HQ,Sales Supervisor,IT,Sales,HR & Corp Affairs,IV,D3,Economics,0.0
EMP101767,Nadia Maulida,898578,36,PT Mandala Distribution Center,Store,Finance Officer,Operations,Digital Marketing,Commercial,III,S2,Economics,0.0
EMP101768,Satya Yudhistira Saputra,876951,79,PT Mandala Distribution Center,Plant,Finance Officer,R&D,Digital Marketing,HR & Corp Affairs,IV,S2,Design,0.0
EMP101769,Ayunda Saputra Rohman,766209,44,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Product Dev,HR & Corp Affairs,III,SMA,Economics,0.0
EMP101770,Zaki Qolbi Gunawan,738085,19,PT Lumo Cosmetics Asia,Distribution,Finance Officer,Marketing,Product Dev,Technology,III,S1,Statistics,0.0
EMP101771,Zahra Dharma Firmansyah,917919,37,PT VASKA Wellness,Distribution,HRBP,Finance,Sales,Commercial,IV,S2,Business,1.0
EMP101772,Tania Rachman Lestari,116115,75,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Sales,HR & Corp Affairs,V,S1,Business,0.0
EMP101773,Lestari Lestari Salsabila,612324,68,PT Lumo Cosmetics Asia,Plant,HRBP,Marketing,Talent Management,Technology,V,SMA,Engineering,0.0
EMP101774,Arif Anugrah Putra,946556,36,PT Lumo Cosmetics Asia,Plant,Supply Planner,Marketing,Operations,HR & Corp Affairs,III,S2,Economics,0.0
EMP101775,Dimas Ginting,186552,102,PT Aurora Beauty Indonesia,Distribution,Supply Planner,Operations,Operations,Commercial,III,D3,Psychology,0.0
EMP101776,Dwi Wijaya,174940,86,PT Aurora Beauty Indonesia,HQ,Brand Executive,Finance,Sales,HR & Corp Affairs,IV,S2,Economics,0.0
EMP101777,Sari Lukman,206027,14,PT VASKA Wellness,Distribution,Sales Supervisor,Marketing,Product Dev,Commercial,III,S1,Engineering,0.0
EMP101778,Dian Wijaya Setiawan,632580,58,PT Aurora Beauty Indonesia,Store,HRBP,Finance,Talent Management,Technology,V,D3,Design,0.0
EMP101779,Rifqi Kusuma Kusuma,165207,8,PT Aurora Beauty Indonesia,Store,HRBP,R&D,Digital Marketing,Technology,IV,D3,Statistics,0.0
EMP101780,Vania Utama Zulfikar,150888,87,PT VASKA Wellness,Distribution,Finance Officer,Finance,Product Dev,Technology,IV,S2,Statistics,0.0
EMP101781,Bella Candra Zulfikar,562501,62,PT Lumo Cosmetics Asia,HQ,Finance Officer,R&D,Talent Management,Technology,V,S1,Statistics,1.0
EMP101782,Prasetyo Mahardika Herlambang,802264,37,PT Mandala Distribution Center,Store,Sales Supervisor,IT,Talent Management,HR & Corp Affairs,IV,SMA,Statistics,0.0
EMP101783,Nurlita Suharto,487495,11,PT Aurora Beauty Indonesia,Store,HRBP,R&D,Talent Management,Commercial,IV,S2,Engineering,0.0
EMP101784,Dwi Indrawan,969922,42,PT VASKA Wellness,Plant,Sales Supervisor,Finance,Operations,Commercial,IV,S2,Psychology,0.0
EMP101785,Wulan Qolbi Yulianto,722667,51,PT Lumo Cosmetics Asia,Plant,Supply Planner,Operations,Product Dev,HR & Corp Affairs,IV,D3,Economics,0.0
EMP101786,Citra Mahardika Halim,231236,48,PT Mandala Distribution Center,HQ,Data Analyst,Operations,Product Dev,Commercial,V,D3,Design,0.0
EMP101787,Zaki Subekti,691605,37,PT Aurora Beauty Indonesia,Plant,Finance Officer,Operations,Sales,Technology,IV,S2,Economics,1.0
EMP101788,Valdo Qolbi Utami,973879,56,PT Mandala Distribution Center,HQ,Brand Executive,IT,Digital Marketing,HR & Corp Affairs,V,S1,Business,0.0
EMP101789,Oktavia Siregar,822964,42,PT Aurora Beauty Indonesia,Store,Finance Officer,IT,Operations,HR & Corp Affairs,IV,S2,Psychology,0.0
EMP101790,Valdo Suharto,201995,46,PT VASKA Wellness,Plant,Supply Planner,Marketing,Operations,Technology,IV,SMA,Psychology,0.0
EMP101791,Luthfi Salsabila,342023,24,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,R&D,Digital Marketing,Commercial,V,D3,Statistics,0.0
EMP101792,Nadia Kusuma,151829,77,PT Mandala Distribution Center,Plant,Finance Officer,IT,Operations,HR & Corp Affairs,V,S1,Engineering,1.0
EMP101793,Umar Nugroho,760737,41,PT Aurora Beauty Indonesia,Store,Data Analyst,R&D,Product Dev,Commercial,IV,S1,Design,0.0
EMP101794,Nadia Tamba,599027,45,PT VASKA Wellness,Distribution,Brand Executive,Operations,Sales,Commercial,III,D3,Engineering,0.0
EMP101795,Ayunda Tamba,917237,64,PT Lumo Cosmetics Asia,Store,Data Analyst,Marketing,Operations,HR & Corp Affairs,V,D3,Business,0.0
EMP101796,Bayu Rahmawati,837374,61,PT Lumo Cosmetics Asia,Plant,HRBP,HR,Talent Management,HR & Corp Affairs,III,D3,Design,0.0
EMP101797,Rani Ananda,944887,52,PT Mandala Distribution Center,Plant,Brand Executive,Operations,Talent Management,Commercial,IV,S2,Psychology,0.0
EMP101798,Bayu Situmorang,980490,69,PT Mandala Distribution Center,Store,Brand Executive,HR,Operations,HR & Corp Affairs,V,D3,Statistics,
EMP101799,Rani Ganesha Rohman,316762,116,PT Aurora Beauty Indonesia,HQ,Supply Planner,Marketing,Digital Marketing,Commercial,III,D3,Psychology,0.0
EMP101800,Eko Fadillah Halim,625732,42,PT Aurora Beauty Indonesia,Distribution,HRBP,IT,Operations,HR & Corp Affairs,III,D3,Business,0.0
EMP101801,Cahyo Wibowo,425810,77,PT VASKA Wellness,Store,Data Analyst,Marketing,Operations,HR & Corp Affairs,IV,SMA,Economics,0.0
EMP101802,Tania Wijaya Lukman,800688,39,PT Mandala Distribution Center,Distribution,HRBP,Finance,Digital Marketing,Commercial,III,D3,Business,1.0
EMP101803,Bella Rachman Hidayat,553339,106,PT Mandala Distribution Center,Store,Brand Executive,R&D,Product Dev,HR & Corp Affairs,III,SMA,Design,0.0
EMP101804,Nurlita Baskara Sinaga,949324,40,PT Mandala Distribution Center,Store,HRBP,IT,Sales,HR & Corp Affairs,IV,S1,Statistics,0.0
EMP101805,Evi Putra,481290,34,PT Mandala Distribution Center,Store,Data Analyst,R&D,Product Dev,Technology,V,S2,Psychology,0.0
EMP101806,Indra Iqbal Lukman,723724,33,PT Lumo Cosmetics Asia,Store,HRBP,HR,Sales,HR & Corp Affairs,V,SMA,Business,0.0
EMP101807,Satya Fauziah,287440,5,PT Aurora Beauty Indonesia,Plant,Sales Supervisor,Finance,Operations,Commercial,III,S2,Business,0.0
EMP101808,Dewi Rachman Simanjuntak,785659,64,PT VASKA Wellness,Store,Supply Planner,HR,Product Dev,Commercial,IV,S2,Psychology,0.0
EMP101809,Dinda Suharto,971179,17,PT Aurora Beauty Indonesia,HQ,HRBP,R&D,Product Dev,Commercial,V,SMA,Design,1.0
EMP101810,Dwi Tri Hartanto,455536,85,PT Aurora Beauty Indonesia,Plant,Sales Supervisor,R&D,Sales,Technology,III,D3,Engineering,0.0
EMP101811,Adit Yudhistira Putra,648105,8,PT Aurora Beauty Indonesia,HQ,HRBP,Operations,Talent Management,Commercial,V,S1,Statistics,0.0
EMP101812,Prasetyo Sinaga,629943,38,PT Aurora Beauty Indonesia,Distribution,Finance Officer,IT,Digital Marketing,Technology,III,SMA,Statistics,0.0
EMP101813,Julia Fauziah,152294,30,PT Lumo Cosmetics Asia,Store,Finance Officer,Finance,Digital Marketing,HR & Corp Affairs,III,S2,Psychology,0.0
EMP101814,Rendra Wijaya Ramadhan,204301,7,PT VASKA Wellness,Store,Finance Officer,Finance,Digital Marketing,Technology,V,D3,Economics,
EMP101815,Valdo Setiawan,187717,27,PT Lumo Cosmetics Asia,Plant,Brand Executive,Finance,Product Dev,Commercial,IV,S1,Statistics,0.0
EMP101816,Rani Anugrah Zulfikar,550793,62,PT Mandala Distribution Center,HQ,Brand Executive,Operations,Digital Marketing,Technology,III,SMA,Business,0.0
EMP101817,Luthfi Pramudita Pradana,381920,51,PT Aurora Beauty Indonesia,HQ,Data Analyst,R&D,Sales,Technology,IV,D3,Business,1.0
EMP101818,Oka Anugrah Kusuma,441653,67,PT VASKA Wellness,Plant,Data Analyst,HR,Operations,HR & Corp Affairs,III,S1,Psychology,0.0
EMP101819,Tania Ananda,110064,11,PT Aurora Beauty Indonesia,Store,Brand Executive,Operations,Talent Management,HR & Corp Affairs,V,S2,Psychology,0.0
EMP101820,Dinda Zulfikar Rahmawati,496132,46,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,HR,Sales,Commercial,IV,S2,Statistics,0.0
EMP101821,Umar Halim,915156,59,PT VASKA Wellness,HQ,Data Analyst,IT,Digital Marketing,Commercial,V,S1,Psychology,0.0
EMP101822,Nadia Anugrah Lestari,216313,61,PT Aurora Beauty Indonesia,HQ,Data Analyst,IT,Product Dev,Technology,III,SMA,Psychology,
EMP101823,Prasetyo Jatmiko Rohman,486924,56,PT Mandala Distribution Center,Store,Sales Supervisor,Finance,Operations,Commercial,V,D3,Engineering,0.0
EMP101824,Galih Zulfikar Permadi,793411,45,PT Aurora Beauty Indonesia,Plant,HRBP,Marketing,Operations,Technology,III,S2,Statistics,
EMP101825,Adit Iqbal Santoso,497158,45,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Marketing,Product Dev,Technology,V,SMA,Business,0.0
EMP101826,Yuni Situmorang,967919,47,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,HR,Talent Management,HR & Corp Affairs,III,SMA,Design,0.0
EMP101827,Fajar Candra Zulfikar,351399,55,PT Mandala Distribution Center,Distribution,Brand Executive,Finance,Operations,HR & Corp Affairs,V,S1,Business,0.0
EMP101828,Eko Halim,839190,80,PT Mandala Distribution Center,Distribution,Sales Supervisor,Marketing,Talent Management,HR & Corp Affairs,V,D3,Economics,1.0
EMP101829,Umar Ganesha Maulida,788522,51,PT VASKA Wellness,HQ,Brand Executive,IT,Product Dev,Technology,V,D3,Design,0.0
EMP101830,Umar Setiawan,164533,76,PT Lumo Cosmetics Asia,Plant,Sales Supervisor,HR,Talent Management,Technology,IV,S1,Psychology,0.0
EMP101831,Cahyo Wijaya Lukman,841435,100,PT Aurora Beauty Indonesia,Distribution,Sales Supervisor,HR,Digital Marketing,Commercial,III,SMA,Economics,0.0
EMP101832,Eko Putra,231089,72,PT Lumo Cosmetics Asia,Store,Brand Executive,R&D,Sales,HR & Corp Affairs,IV,S2,Business,0.0
EMP101833,Zaki Lukman,740526,69,PT VASKA Wellness,Store,Data Analyst,Operations,Operations,Technology,IV,SMA,Statistics,0.0
EMP101834,Fitri Subekti,507441,28,PT Mandala Distribution Center,Store,Supply Planner,Finance,Product Dev,Commercial,III,S1,Engineering,0.0
